,code,name_x,est_sum_total_est_x,est_sum_total_est_y,growth_rate
1904,414654.0,خنج - قير,38545,38143.0,1.0539286369713972
2335,643355.0,سه راهي چهوو - لامرد,20851,20634.0,1.0516623049336047
1899,323355.0,رازجرگلان - آشخانه,38686,38285.0,1.0474076008880764
613,314370.0,نيشابور - سبزوار (زعفرانيه),181971,180088.0,1.0455999289236373
2055,753451.0,کنگاور - تويسرکان,32419,32084.0,1.0441341478618626
1213,973201.0,بندرترکمن - آق قلا,84986,84113.0,1.037889505783886
713,643554.0,حاجي آباد - سه راهي گهکم (متناظر توزين),156595,155025.0,1.012739880664409
1739,913279.0,گرمي - اردبيل (گرمي - رضي),46071,45616.0,0.9974570326201334
663,363254.0,حميديه - اهواز,168188,166542.0,0.9883392777797793
1309,953153.0,گناوه - بوشهر,75381,74656.0,0.9711208744106301
883,773106.0,شهرکرد - اصفهان (تونل رخ),125606,124407.0,0.9637721350084801
1913,453981.0,پاريز - سيرجان,37856,37497.0,0.9574099261274236
2342,613502.0,زابل - نهبندان (زابل),20534,20343.0,0.9388979009978862
1890,363256.0,اميديه - اهواز(سه راهي سرانجام),38979,38619.0,0.932183640177115
412,873154.0,دامغان - سمنان (دامغان - قوشه),240467,238326.0,0.898349319839212
401,544201.0,بازارجمعه - فومن,242943,240820.0,0.8815712980649447
211,153163.0,آزادراه زنجان - قزوين (تاکستان),363360,360195.0,0.8786907091991838
2421,333554.0,اسديه - بيرجند,17117,16968.0,0.8781235266383781
611,513111.0,اراك - فرمهين,182180,180646.0,0.8491746288320804
289,953264.0,برازجان - بوشهر (متناظر توزين),291464,289020.0,0.845616220330773
189,413172.0,کمربندي پل فسا شيراز (جنوب - شمال),384498,381281.0,0.8437346733773778
407,544309.0,فومن - صومعه سرا,241035,239036.0,0.836275707424823
931,264302.0,سه راهي هريس - اهر,119271,118286.0,0.832727457180055
2325,573567.0,چالدران - قره ضياالدين,21228,21059.0,0.8025072415594282
1810,513453.0,شازند - خمين,42925,42597.0,0.7700072775078057
2276,143212.0,قم رود - کوه سفيد,23616,23437.0,0.763749626658702
1748,713290.0,پلدختر - حميل,45765,45422.0,0.7551406807274008
94,973105.0,گرگان - علي آباد,517175,513382.0,0.7388260593476202
1978,363257.0,خرمشهر - اهواز (جاده امام صادق),34935,34680.0,0.7352941176470588
118,313196.0,آزادراه باغچه - مشهد (باغچه),477524,474056.0,0.7315591406922389
1235,753901.0,فامنين - روعان,82786,82195.0,0.7190218383113328
1851,913560.0,بيله سوار - جعفرآباد,40449,40162.0,0.7146058463223943
447,873327.0,شاهرود - بسطام,230716,229095.0,0.7075667299591872
305,873455.0,آرادان - گرمسار,283320,281330.0,0.707354352539722
392,163107.0,فيروزکوه - قائمشهر (گدوک - ورسک),245416,243705.0,0.702078332410086
1087,143137.0,آزادراه قم - گرمسار (عوارضي قم - چرمشهر),99823,99138.0,0.6909560410740584
886,114152.0,جاده قديم ساوه - تهران (پرند - رباط‌کريم),125105,124255.0,0.684077099513098
600,363354.0,آزادراه پل زال - انديمشک,183088,181869.0,0.6702626615860867
1607,733201.0,بانه - سردشت (بانه),54235,53877.0,0.6644764927520092
1724,414606.0,گراش - اوز,46697,46392.0,0.6574409380927746
1695,453502.0,ايرانشهر - بم (بزمان - نرمانشير),48653,48341.0,0.6454148652282742
1749,753854.0,ملاير - نهاوند,45754,45461.0,0.644508479795869
1301,263952.0,اردبيل - سرچم (سرچم),75679,75196.0,0.642321400074472
944,264452.0,بستان آباد - سراب (متناظر توزين),117814,117069.0,0.6363768375915059
46,113202.0,شهريار-کرج (هفت جوي),694383,690049.0,0.6280713398613721
132,113228.0,آزادراه تهران - ساوه (پرند),450278,447545.0,0.6106648493447586
1977,264406.0,ميانه - مياندوآب (ميانه),34970,34758.0,0.6099315265550377
528,314302.0,سبزوار - شاهرود (سبزوار - داورزن),204276,203060.0,0.5988377819363735
2065,613702.0,ايرانشهر - نيک شهر,31999,31809.0,0.5973152252507152
2184,453303.0,رابر - بافت (رابر),27528,27365.0,0.5956513794993605
168,163901.0,رامسر - چابکسر,412659,410225.0,0.5933329270522274
1826,873303.0,شاهرود - آزادشهر (بسطام - خوش ييلاق),41934,41688.0,0.590097869890616
11,113612.0,عوارضي آزادراه قم - تهران (بهشت زهرا)(مجموع گيت ها),1112769,1106501.0,0.5664703420963921
135,973358.0,علي آباد - گرگان,445839,443377.0,0.5552836525124217
2080,753401.0,تويسرکان - کنگاور,31586,31415.0,0.5443259589368137
1634,753801.0,کنگاور - نهاوند,52924,52644.0,0.5318744776232809
336,363703.0,بهبهان - سه راهي آغاجاري,266942,265540.0,0.5279807185358137
441,513265.0,بروجرد - توره (توره),232313,231121.0,0.5157471627415943
569,313801.0,تربت‌حيدريه - سه‌راه شادمهر,192668,191693.0,0.5086257714157533
594,323154.0,اسفراين - بجنورد (بجنورد),185404,184491.0,0.49487508875771713
1267,414701.0,لامرد - مهر,78994,78607.0,0.49232256669253377
1245,453202.0,ماهان - بم (سه‌راهي راين - سه‌راهي جيرفت),81449,81065.0,0.4736939492999445
221,643155.0,بندررجائي - بندرعباس (تقاطع غير همسطح),348156,346517.0,0.4729926670264374
1578,513452.0,محلات - خمين,55890,55629.0,0.4691797443779323
1024,513611.0,ساوه - بوئين زهرا,107845,107359.0,0.4526867798694101
2111,263806.0,جلفا - سه راهي ايواغلي,30356,30221.0,0.44670924191787165
664,544101.0,ضيابر - پونل,167288,166563.0,0.4352707383992844
550,453153.0,باغين - کرمان,198428,197592.0,0.423094052390785
2163,313910.0,قوچان - درگز (قوچان - امام قلي),28111,28003.0,0.38567296361104164
1312,263601.0,هشترود - مراغه (مراغه),74942,74663.0,0.37367906459692213
1099,544751.0,املش - شلمان,98717,98362.0,0.3609117342062992
388,413124.0,شيراز - کازرون (خان زنيان - دشت ارژن),247519,246677.0,0.3413370520964662
1970,113451.0,ايوانکي - آبسرد (دوآب - آبسرد),35489,35378.0,0.31375431058850134
812,313274.0,مشهد - تربت حيدريه (کمربندي تربت حيدريه),137462,137041.0,0.30720733211228757
252,813102.0,خرم‌آباد - سه‌راهي چالان چولان (بروجرد),319064,318151.0,0.2869706523003228
630,149955.0,جعفريه - قم (دوربين),176575,176096.0,0.27201072142467747
35,153172.0,آزادراه زنجان - قزوين (کنارگذر قزوين),734632,732713.0,0.26190336461888897
1107,913108.0,نير - سراب (نير),97931,97684.0,0.25285614839687154
466,323102.0,بجنورد - آشخانه (بيدک),225986,225430.0,0.24663975513463157
140,163802.0,عباس آباد - تنکابن,438865,437827.0,0.23707994253438003
837,414605.0,لار - گراش,133699,133397.0,0.22639189786876768
964,513754.0,سه راهي شازند - شازند,115827,115578.0,0.21543892436276801
2507,773162.0,داران - بن,12034,12009.0,0.20817720043300858
647,543112.0,پير بازار - ضيابر,171363,171012.0,0.2052487544733703
2201,414309.0,سه راهي ميمند - جهرم,27126,27074.0,0.1920661889635813
1416,453705.0,رفسنجان - نوق,65954,65828.0,0.19140791152700978
1431,543751.0,کلان کلايه - املش,65172,65050.0,0.18754803996925443
1029,753452.0,لاله جين - بهار,106453,106255.0,0.1863441720389629
1956,913402.0,سه راهي بيله سوار - گرمي,36253,36186.0,0.18515447963300724
546,113913.0,شهريار(بلوار وليعصر) - ملارد,199135,198827.0,0.15490853857876447
2580,333221.0,نهبندان - شهداد,6077,6069.0,0.13181743285549513
2293,313130.0,مشهد - کلات (مشهد - چنار),22698,22670.0,0.12351124834583148
1696,913803.0,قره آغاج - سه راه لاهرود,48640,48584.0,0.11526428453811956
1436,163256.0,زرگرشهر - بابلسر,64787,64713.0,0.11435105774728416
2289,643278.0,کهورستان - ايسين,23024,22998.0,0.11305330898338986
2578,833756.0,ترمينال برکت - سه راهي آذر,6278,6272.0,0.09566326530612244
1949,113401.0,آبسرد - ايوانکي (آبسرد - دوآب),36435,36405.0,0.08240626287597858
1345,163355.0,کياکلا - بابل,71242,71187.0,0.07726129770885135
866,813552.0,اليگودرز - ازنا (متناظر توزين),128027,127930.0,0.07582271554756508
1111,853362.0,بهبهان - گچساران (خيرآباد - گچساران),97283,97211.0,0.07406569215418007
130,543404.0,کوچصفهان - آستانه,451254,450928.0,0.07229535535606571
1550,453296.0,زنگي آباد - کرمان,57081,57052.0,0.05083082100539859
83,543301.0,خمام - انزلي,559028,558755.0,0.04885862318905424
148,163852.0,تنکابن - عباس آباد,434198,434040.0,0.0364021749147544
657,363304.0,آزادراه انديمشک - پل زال,169932,169871.0,0.03590960199209989
2355,214604.0,نائين - انارک,19919,19912.0,0.03515468059461631
904,453297.0,هوتک (چترود) - کرمان,122426,122400.0,0.021241830065359478
138,543104.0,رشت - فومن,439234,439184.0,0.011384749899814202
1772,733226.0,سنندج - مريوان (مريوان),44904,44900.0,0.008908685968819599
1702,513401.0,خمين - گلپايگان (خمين),48253,48255.0,-0.0041446482229820746
745,733160.0,سه راهي موچش - سنندج,150588,150608.0,-0.013279507064697759
57,113257.0,آزادراه پرديس - تهران (بومهن),636192,636348.0,-0.024514888080107114
2284,513217.0,کميجان - قهاوند,23297,23304.0,-0.030037761757638174
1308,314301.0,سبزوار - بردسکن (سبزوار),75401,75443.0,-0.055671168961997794
1349,713651.0,ميان راهان - بيستون,70852,70900.0,-0.06770098730606489
80,973155.0,علي آباد - گرگان,562561,562961.0,-0.07105287932911872
199,713101.0,کرمانشاه - بيستون,375298,375609.0,-0.08279886797174722
1457,543701.0,املش - کلان کلايه,63660,63716.0,-0.0878900119279302
2379,753651.0,زرين رود - شيرين سو,19103,19122.0,-0.09936199142349127
2255,733111.0,سه راهي موچش - موچش,24650,24684.0,-0.13774104683195593
2362,613552.0,نهبندان - زابل (زابل),19514,19543.0,-0.1483907281379522
515,323103.0,بجنورد - آشخانه (کريک),207816,208125.0,-0.14846846846846845
183,513264.0,اراک - سلفچگان (احمدآباد),390448,391054.0,-0.15496581034844292
800,414310.0,فيروزآباد -جم (محور جديد ),139814,140056.0,-0.17278802764608442
1152,813178.0,کوهدشت - دوره چگني,92543,92704.0,-0.17367103900586814
1362,643145.0,سه‌راه بابا غلام - هورمودر,69714,69840.0,-0.18041237113402062
89,543351.0,انزلي - خمام (متناظر توزين),540155,541145.0,-0.18294542128265068
1283,913553.0,مشکين‌شهر - اردبيل (لاهرود - سه‌راهي مشکين‌شهر),77538,77685.0,-0.18922571925082063
810,913251.0,نير - اردبیل (نیر),137819,138086.0,-0.19335776255377082
635,453958.0,شهربابک - سيرجان,174901,175258.0,-0.2036996884593
1670,214851.0,سامان - تيران (تيران),50336,50439.0,-0.20420706199567795
1713,913561.0,قره‌آغاج - بران,47801,47909.0,-0.2254273727274625
150,543154.0,فومن - رشت,430514,431536.0,-0.2368284453672463
563,913104.0,اردبيل - گرمي (اردبيل - سه‌راه مشکين‌شهر),194363,194853.0,-0.25147162219724617
688,543162.0,ضيابر - پير بازار,162224,162694.0,-0.2888858839293398
1813,643304.0,بندرلنگه - سه راهي چارک,42678,42806.0,-0.29902350137831146
240,153154.0,آزادراه زنجان - قزوين (مرز استان - تاکستان),325548,326533.0,-0.3016540441548021
2257,733161.0,موچش - سه راهي موچش,24543,24619.0,-0.3087046590032089
1033,214858.0,داران - تيران (سه راهي دامنه),106192,106533.0,-0.3200886110407104
2136,873328.0,شاهرود - گرگان,29199,29298.0,-0.3379070243702642
562,643852.0,ميناب - سه‌راهي چاه اسماعيل,194549,195215.0,-0.3411623082242656
2258,313702.0,تربت‌جام - باخرز (تربت‌جام),24475,24561.0,-0.35014860958430033
543,315701.0,نيشابور - سبزوار (نيشابور),199817,200554.0,-0.36748207465321064
1274,143113.0,پرديسان - ورجان,78452,78753.0,-0.38220766193033917
25,113654.0,آزادراه قم - تهران (بين فرودگاه و حسن آباد),809977,813085.0,-0.38224785846498216
2302,574157.0,جلفا - پلدشت (پلدشت),21986,22071.0,-0.3851207466811653
1095,153189.0,رمپ پل حسين آباد (ورودي به جاده قديم قزوين),99235,99634.0,-0.4004657044783909
991,953165.0,نيروگاه اتمي - عالي شهر,111247,111699.0,-0.40465894949820497
874,573221.0,اروميه - مهاباد (رشکان - حيدرآباد) (متناظر توزين),126905,127437.0,-0.41746117689525025
2347,323258.0,چمن بيد - گرمه,20142,20227.0,-0.42023038512878824
1210,813610.0,اشترينان - ملاير,85039,85400.0,-0.42271662763466045
962,953759.0,برازجان - گناوه,115932,116436.0,-0.4328558177883129
116,513155.0,شازند - اراک,478954,481040.0,-0.43364377182770664
537,413159.0,قائميه - دشت ارژن,201786,202669.0,-0.43568577335458314
437,163851.0,رامسر - تنکابن,233451,234517.0,-0.4545512692043647
717,214502.0,اصفهان - مبارکه,156392,157121.0,-0.46397362542244514
1877,314355.0,سبزوار - قوچان (سلطان‌آباد - سه‌راه چکنه),39724,39918.0,-0.4859962923994188
636,753105.0,آزادراه همدان - ساوه (تقاطع جاده کميجان - پل 123),174697,175559.0,-0.4910030246242004
934,363201.0,آبادان - اهواز (آبادان - دارخوين),118905,119494.0,-0.49291177799722163
899,453247.0,کرمان - هوتک (چترود),123527,124142.0,-0.4954004285415089
460,323551.0,قوچان - فاروج (فاروج),227560,228707.0,-0.5015150388925569
105,543454.0,آستانه - کوچصفهان,496137,498667.0,-0.5073526020370307
1085,853251.0,چرام - دهدشت,100274,100798.0,-0.5198515843568324
773,543453.0,کياشهر - حسن رود,145475,146241.0,-0.5237929171709712
49,543401.0,لاهيجان - آستانه,682565,686160.0,-0.5239302786522094
291,913151.0,آستارا - اردبيل (نمين - گيلانده),290438,291972.0,-0.5253928458893319
2332,264351.0,سه راهي هريس - هريس,20969,21080.0,-0.5265654648956356
