code,name,est_sum_total_est
933160,بافق - يزد (فهرج),119565
364601,مسجدسليمان - شهرکرد,119560
773108,سامان - تيران (سامان),119508
334952,قائن - آرين شهر,119484
613557,سه راهي دشتک - زابل,119438
153141,آوج - رزن (سلطانبلاغ),119430
213960,بروجن - دهاقان,118761
714152,سرمست - گيلانغرب,118327
215352,چادگان - تيران (سه‌راهي سد زاينده‌رود),118210
214260,کاشان - قمصر,117935
773356,شهرکرد - سفيد دشت,117796
214210,قمصر - کاشان,117685
315401,شادمهر - کاشمر,116775
314104,خواف - رشتخوار,116485
364509,شوشتر - گتوند,116182
613512,زابل - هيرمند (حيدرآباد),116085
673218,عوارضي آزادراه قزوين،زنجان - ابهر (مجموع گيت ها),115970
213105,اصفهان - علويجه,115948
833210,ايلام - کرمانشاه(قلاجه),115915
873204,دامغان - چشمه علي,115885
813553,شازند - ازنا (ازنا),115867
913511,بران - قره‌آغاج,115852
333401,قائن - گناباد (خضري - گناباد),115727
714101,اسلام‌آباد - ايوان (سرمست - زرنه),115630
453111,سه‌راهي راين - راين,115540
913229,اردبيل - گرمي (رضي - گرمي),115341
153191,رزن - آوج (سلطانبلاغ),115284
913268,سه راهي فاراب-هير,114941
363657,ديلم - هنديجان,114908
833661,حميل - سه راهي شباب,114869
363257,خرمشهر - اهواز (جاده امام صادق),114863
733226,سنندج - مريوان (مريوان),114781
544307,فومن - ماسوله,114547
753854,ملاير - نهاوند,114503
573518,خوي - قره ضياالدين,114380
913279,گرمي - اردبيل (گرمي - رضي),114336
163161,کياسر - ساري (کياده),114287
315451,کاشمر - شادمهر,114243
513751,شازند - ازنا (شازند),114207
673503,ابهر - تاکستان (ابهر),114096
454157,شهربابک - سرچشمه,113925
913561,قره‌آغاج - بران,113867
183120,کرج - چالوس (کندوان),113809
214553,سفيددشت - زرين‌شهر,113756
753804,نهاوند - ملاير,113620
973501,آزادشهر - شاهرود (آزادشهر - خوش ييلاق),113355
813401,اليگودرز - داران (اليگودرز - بويين مياندشت),113142
364559,گتوند - شوشتر,113108
753107,همدان - گلتپه,112823
833658,سه راهي چهارمله - سرابله,112803
414653.0,بستک - لار (لار),112780
973157,شاهرود - گرگان (توسکستان),112611
364651,شهرکرد - مسجدسليمان,112595
714102,گيلانغرب - سرمست,112219
363256,اميديه - اهواز(سه راهي سرانجام),112087
733276,مريوان - سنندج (مريوان),111931
413951,ياسوج - سپيدان (سپيدان),111700
453161,راين - سه‌راهي راين,111535
364454,باغملک - رامهرمز,111438
733707,مريوان - پاوه (سه‌راهي پاوه - پاوه),111395
673221,عوارضي آزادراه قزوين،زنجان - خرمدره (مجموع گيت ها),111372
143225,قم - نيزار (کارخانه سيمان),111077
934154,بوانات - سه راهي هرابرجان (توتک),111071
314102,خواف - قائن (نشتيفان),111060
673602,زنجان - خرمدره (صائين قلعه - خرمدره),110916
513652,همدان - ساوه,110827
334751,ديهوک - فردوس (فردوس),110742
153190,بهرام آباد - قزوين,110696
363206,اهواز - اميديه (سه راهي سرانجام),110611
453909,سيرجان - حاجي آباد (سنگ بهرام),110530
853403,پاتاوه - دهدشت,110478
114307,آزادراه چرمشهر - آبيک (چرمشهر),110478
454107,سرچشمه - شهربابک,110302
513451,گلپايگان - خمين (خمين),110286
853314,گچساران - ديلم,110172
323305,آشخانه - رازجرگلان,110001
573903,مهاباد - سردشت (مهاباد),109754
933753,منشاد - مهريز,109714
323260,جاده قديم آشخانه - بجنورد,109498
414603.0,لار - بستک (لار),109490
163111,ساري - کياسر (کياده),109474
333562,سربيشه - بيرجند (سربيشه - مود),109421
913552,اصلاندوز - سه‌راهي سربند,109416
323355,رازجرگلان - آشخانه,109345
453927.0,کمربندي سيرجان - شهربابک,109270
544357,ماسوله - فومن,109227
153140,قزوين - بهرام آباد,109215
713805,ميانراهان - کامياران,109003
613562,هيرمند - زابل (حيدرآباد),108815
873353.0,آزادشهر - شاهرود (خوش ييلاق - بسطام),108734
934153,نيريز - هرات,108628
973107,گرگان - شاهرود (توسکستان),108371
813302,سه راهي زانوگه - پل سيمره,108343
733414,سقز - مريوان (سقز),108060
913502,سه‌راهي سربند - اصلاندوز,107982
453104.0,جوپار - کرمان,107802
453503,نرمانشير - فهرج,107561
364404,رامهرمز - باغملک,107543
833611,سه راهي شباب - حميل,107264
573802,شاهين دژ - تکاب,107191
613101,زاهدان - نصرت‌آباد,106893
573568,قره ضيالدين - خوي,106877
214801.0,تيران - سامان (تيران),106692
414654,خنج - قير,106675
613301,چابهار - راسک (چابهار),106603
414604,قير - خنج,106522
333512,بيرجند - سربيشه (مود - سربيشه),106515
573852,تکاب - شاهين دژ,106481
833354,دره شهر - بدره,106162
933603,ابرکوه - دهشير,106084
833356,بدره - سه راهي ملکشاهي,105864
164671,کلاردشت - عباس آباد,105836
263107,جاده قديم بستان‌آباد - تبريز,105821
713290,پلدختر - حميل,105736
414151,زرين دشت - داراب,105626
164621,عباس آباد - کلاردشت,105466
813451,داران - اليگودرز (بويين مياندشت - اليگودرز),105422
143275,نيزار - قم (کارخانه سيمان),105354
643551,داراب - سه راهي گهگم,105339
713855,کامياران - ميانراهان,105289
573953,سردشت - مهاباد (مهاباد),105208
733154,ديواندره - بيجار,105083
454153,جوزم - شهربابک (شهربابک),104987
813402,اليگودرز - خمين (اليگودرز),104951
773159,سورشجان - هاروني,104899
143351,کوه خضر - جمکران,104816
813159,بيرانشهر - خرم آباد,104794
833304,بدره - دره شهر,104560
833211,زرنه - سومار,104324
643902,بستک - لار (بستک),104290
833602,سرابله - پل سيمره,104284
643354,سه راهي چارک - بندرلنگه,104252
315778,جاده قديم سبزوار - نيشابور (سلطان‌آباد - فيروزه),104072
643952,لار - بستک (بستک),104036
333502.0,بيرجند - سربيشه (بيرجند - مود),104002
833261,سومار - زرنه,103829
853453,دهدست - پاتاوه,103800
313753,صالح‌آباد - تربت‌جام (تربت‌جام),103702
453361,ارزوييه - بافت,103573
334701.0,فردوس - ديهوک (فردوس),103492
913901,مشگين شهر - اهر,103447
913951,اهر - مشگين شهر,103266
613151,نصرت‌آباد - زاهدان,103203
543232,امامزاده هاشم - رستم آباد (جاده قديم),102739
453311,بافت - ارزوييه,102729
315728,جاده قديم نيشابور - سبزوار (فيروزه - سلطان‌آباد),102554
214703,علويجه - گلپايگان (علويجه),102507
913560,بيله سوار - جعفرآباد,102050
913510,جعفرآباد - بيله سوار,101999
613351,راسک - چابهار (چابهار),101393
733464,مريوان - سقز (سقز),101307
813751,هرسين - نورآباد,101197
933503,فيض‌آباد - سانيج,101109
673108,زنجان - فرودگاه (پل سارمساقلو),101052
933168.0,کمربندي تفت - يزد,100813
114357,آزادراه آبيک -چرمشهر (چرمشهر),100661
813701,نورآباد - هرسين,100617
873303.0,شاهرود - آزادشهر (بسطام - خوش ييلاق),100596
934104,سه راهي هرابرجان - بوانات (توتک),100588
363207,اهواز - خرمشهر (جاده امام صادق),100541
934103,هرات - نيريز,100429
333272,منصورآباد - بيرجند,100376
913652,اسالم - خلخال (مجره),100271
143103,جاده قديم ساوه - سلفچگان (سه‌راه تفرش - سلفچگان),100089
643501,سه راهي گهگم - داراب,100021
414101,داراب - زرين دشت,99713
333222,بيرجند - منصورآباد,99631
974202,کلاله - مراوه تپه,99136
453403.0,کرمان - بافت (نگار),99082
643856,فارياب - هشتبندي,99042
164651,کرج - چالوس (دوآب - چالوس),98710
513501,دليجان - نراق,98698
364302,سوسنگرد - بستان,98411
113815.0,جاجرود - لتيان,98341
314152,قائن - خواف (نشتيفان),98283
673754,سلطانيه - خدابنده (دهجلال),98281
323210,جاده قديم بجنورد - آشخانه,98166
573451,بيجار - تکاب (تکاب),98113
513551,نراق - دليجان,98046
313703,تربت‌جام - صالح‌آباد (تربت‌جام),97855
773554,سميرم - مال خليفه,97738
313601,تايباد - پايانه مرزي دوغارون,97616
933653,دهشير - ابرکوه,97597
733275,مريوان - سنندج (سنندج),97457
953754,وحدتيه - سعدآباد,97444
933402,بافق - يزد (ذوب روي),97402
364251,دزفول - شوش,97215
333362,سربيشه - شوسف,97203
215103,آزادراه مورچه‌خورت - نجف‌آباد,97111
673704,خدابنده - سلطانيه (دهجلال),96922
713255,هلشي - کرمانشاه,96711
643652,زيارتعلي - سه راهي فارياب,96702
673251,بيجار - زنجان (بيجار - زرين‌آباد),96613
574501,اشنويه - پيرانشهر (سه‌راهي جلديان),96372
214692,سجزي - نائين,96178
933504,تفت - ده بالا,96173
713653,کامياران - سنقر,96021
573401,تکاب - بيجار (تکاب),95857
313159,جاده قديم باغچه - مشهد,95741
643304,بندرلنگه - سه راهي چارک,95657
873465,آبسرد - ايوانکي (دوآب - ايوانکي),95596
214451.0,خمين - گلپايگان,95462
543952,خلخال - اسالم (اسالم),95096
673271,عوارضي خرمدره - آزادراه قزوين،زنجان (مجموع گيت ها),95033
143153,جاده قديم سلفچگان - ساوه (سلفچگان - سه‌راه تفرش),94904
973601,مينودشت - گاليکش,94786
833155,مرز مهران - مهران,94748
643806,هشتبندي - فارياب,94740
833105,مهران - مرز مهران,94475
213104,اصفهان - اردستان (کمشچه),94467
363801,خرمشهر - شلمچه (پايانه مرزي),94415
364352,بستان - سوسنگرد,93986
453454,بهرامجرد - نگار,93971
613252,ايرانشهر - سرباز (ايرانشهر),93886
733225,سنندج - مريوان (سنندج),93706
573506,خوي - چالدران,93597
213751,فريدونشهر - سه راهي ازون بلاغ,93182
313299,آزادراه کنارگذر چناران - باغچه (عوارضي امرغان),93076
913278,سرعين - اردبيل (ارجستان),92861
543902,اسالم - خلخال (اسالم),92741
213701,سه راهي ازون بلاغ - فريدونشهر,92359
363751,گچساران - بهبهان (خيرآباد - بهبهان),92270
113415,فيروزکوه - سمنان (فيروزکوه),92117
313651,پايانه مرزي دوغارون - تايباد,92055
313258,آزادراه کنارگذر چناران - باغچه (عوارضي ناظريه),92043
643602,سه راهي فارياب - زيارتعلي,91895
313602,تربت‌حيدريه - تايباد (تايباد),91569
313652,تايباد - تربت‌حيدريه (تايباد),91525
913602,خلخال - اسالم (مجره),91449
414551.0,سيرجان - نيريز (نیریز),91364
113401,آبسرد - ايوانکي (آبسرد - دوآب),90907
933553,سانيج - فيض‌آباد,90599
335654,زاهدان - نهبندان (سفيد آبه - نهبندان),90557
453703,انار - مهريز (انار),90554
873415,ايوانکي - آبسرد (ايوانکي - دوآب),90405
673123,قيدار - اردلان (مرز استان),90344
453981,پاريز - سيرجان,90310
673173,اردلان - قيدار (مرز استان),90293
574551,پيرانشهر - اشنويه (سه‌راهي جلديان),90207
513162,کنارگذر شمالي اراک (برگشت ),90102
214452,سه‌راه موته - گلپايگان,90026
513403,خمين - شازند,89997
833112,ايلام - ملکشاهي,89783
573853,بوکان - شاهين دژ,89727
833652,پل سيمره - سرابله,89679
613407.0,اسکل آباد - خاش,89673
813351,پلدختر - انديمشک,89240
213451,دامنه - خوانسار (سه راهي دربيد),89193
673201,زنجان - بيجار (زرين‌آباد - بيجار),89118
313156,سدکارده - مشهد (سه‌راه کارده),89096
453931,سيرجان - پاريز,88963
573556,چالدران - خوي,88853
833162,ملکشاهي - ايلام,88696
544105,پونل - خلخال,88673
333151,بيرجند - سرايان (سرايان),88596
643111,بندرلنگه - پارسيان,88586
453404,نگار - بهرامجرد,88571
913228,اردبيل - سرعين (ارجستان),88484
143115.0,آزادراه قم - گرمسار (قم),88466
113865.0,لتيان - جاجرود,88323
573803,شاهين دژ - بوکان,88033
323257,سه راهي ايرج - سنخواست,88002
264753,اصلاندوز - اسکانلو,87944
713602,سنقر - قروه,87943
913402,سه راهي بيله سوار - گرمي,87829
713272,کمربندي غربي کرمانشاه (اسلام آباد - قزانچي),87808
913452,گرمي - سه راهي بيله سوار,87696
263953,جاده قديم زنجان - ميانه (سرچم - ميانه),87641
313106,مشهد - سدکارده (سه‌راه کارده),87552
543282,رستم آباد - امامزاده هاشم(جاده قديم),87484
113465,سمنان - فيروزکوه (فيروزکوه),87069
453252,بم - ماهان (سه‌راهي جيرفت - سه‌راهي راين),86930
214402,گلپايگان - سه‌راه موته,86905
264703,اسکانلو - اصلاندوز,86759
544155,خلخال - پونل,86723
615601,زاهدان - نهبندان (سه‌راهي دشتک - سفيدآبه),86546
113451,ايوانکي - آبسرد (دوآب - آبسرد),86495
873355,ري آباد - ميامي,86472
414658,اوز-خنج,86390
713222,کمربندي غربي کرمانشاه (قزانچي - اسلام آباد),86267
453803,زرند - دشتخاک,86157
833552,انديمشک - دهلران (دشت عباس - دهلران),85297
453453.0,بافت - کرمان (نگار),85173
543606,جاده قديم منجيل - لوشان,85116
113855,لواسانات - تهران (تلو),85079
974252,مراوه تپه - کلاله,85015
913557,کليبر - اصلاندوز,85000
544651,ديلمان - سياهکل,84885
513453,شازند - خمين,84871
753855,سه‌راهي شوشاب - نهاوند,84654
264554,سلماس - تسوج (تسوج),84452
913507,اصلاندوز - کليبر,84385
643303,سه راهي چارک - بندرچارک,84308
314305,قوچان - سبزوار (سه‌راه چکنه - سلطان‌آباد),84121
143203,سلفچگان - دستجرد,84110
713454,ثلاث باباجاني - جوانرود,84034
143253,دستجرد - سلفچگان,83935
753602,گلتپه - بيجار,83892
913701,اردبيل - کوثر (فاراب),83809
323207,سنخواست - سه راهي ايرج,83795
833502,دهلران - انديمشک (دهلران - دشت عباس),83697
413271,اقليد - دو راهي سورمق,83578
643951,سه راه بندر لنگه - بستک,83569
323269.0,شوقان - بجنورد,83556
314355,سبزوار - قوچان (سلطان‌آباد - سه‌راه چکنه),83517
643129,حاجي‌آباد - ارزوئيه (حاجي‌آباد),83458
544601,سياهکل - ديلمان,83415
813452,خمين - اليگودرز (اليگودرز),83265
913751,کوثر ( فاراب) - اردبيل,83226
213401,خوانسار - دامنه (سه راهي دربيد),82908
933456,بهاباد - بافق (سه راهي چاهون),82702
643901,بستک - سه راه بندر لنگه,82286
643179,ارزوئيه - حاجي‌آباد (حاجي‌آباد),82266
933554,ده بالا - تفت,82112
913961,کنگرلو - مشکين شهر,82025
813209,خرم‌آباد - سه‌راهي چالان چولان (مله سرخه) (متناظر توزين),81765
264406,ميانه - مياندوآب (ميانه),81692
313108,مشهد - سرخس (سرخس),81688
453351,ارزوئيه - بافت (ارزوئيه),81543
313158,سرخس - مشهد (سرخس),81389
953704,سعدآباد - وحدتيه,81181
453801,چترود - راور,81146
543656,جاده قديم لوشان - منجيل,81016
813301,انديمشک - پلدختر,80885
453851,راور - چترود,80823
773504,مال خليفه - سميرم,80645
543504,منجيل - طارم (منجيل - گيلوان),80581
673103,زنجان - خرمدره (سلطانيه - صائين قلعه),80571
264456,مياندوآب - ميانه (ميانه),80510
853356,چرام - باشت,80471
673280,جاده قديم ميانه - زنجان(انتهاي حوزه),80458
873305,ميامي - ري آباد,80396
213551,ياسوج - سميرم (سه‌راهي پاتاوه ),80286
813752,سه راهي نور آباد - نهاوند,80240
323308,آشخانه - شهر آباد,80063
833355,آبدانان - دره شهر,79990
413221,دو راهي سورمق - اقليد,79981
813702,نهاوند - سه راهي نور آباد,79956
933904,يزد - طبس (چادرملو),79921
213154,اردستان - اصفهان (کمشچه),79895
453853,دشتخاک - زرند,79854
873153,فيروزکوه - سمنان (افتر),79785
713404,جوانرود - ثلاث باباجاني,79751
264751,جانانلو - کليبر,79714
873228,سه راهي فولادمحله - کياسر,79629
953352,بردخون کهنه - دير(جاده ساحلي),79389
713652,قروه سنقر,79348
215201,شهرضا - طالخونچه,79300
673230,جاده قديم زنجان - ميانه(انتهاي حوزه),79145
913911,مشکين شهر - کنگرلو,79050
933406,بافق - بهاباد (سه راهي چاهون),79036
453201,راور - ديهوک (راور),79026
673153,خرمدره - زنجان (صائين قلعه - سلطانيه),78992
323358,شهر آباد - آشخانه,78928
543554,طارم - منجيل (گيلوان - منجيل),78925
713501,سرپل ذهاب - قصر شيرين,78875
543551,جاده قديم رودبار - رستم‌آباد,78723
933403,بهاباد - چادرملو,78716
753652,بيجار - گلتپه,78571
933703,مهريز - منشاد,78554
853404,ياسوج - چيتاپ,78420
813951,سه راهي زانوگه - کوهدشت,78323
543552,جاده قديم قزوين - لوشان,78215
264504,تسوج - سلماس (تسوج),77998
543284,امامزاده هاشم - شاقاجي,77945
753805,نهاوند - سه‌راهي شوشاب,77854
613566,زابل - دوست محمد,77753
323219.0,بجنورد - شوقان,77669
853158,اقليد - ياسوج (ياسوج),77664
313208,آزادراه کنارگذر باغچه - چناران (عوارضي ناظريه),77605
753451,کنگاور - تويسرکان,77602
753656,عليصدر - گل تپه,77525
573301,پيرانشهر - مرز تمرچين,77409
313121,آزادراه کنارگذر باغچه - چناران (عوارضي مزرعه نمونه),77052
813151,پلدختر - خرم‌آباد (خرم‌آباد),76953
953252,فراشبند - اهرم,76769
933453,چادرملو - بهاباد,76493
773351,شهرضا - بروجن (بروجن),76277
153151,جاده قديم رشت - قزوين (لوشان - کوهين),76163
753401,تويسرکان - کنگاور,76148
453953,نيريز - سيرجان (سیرجان),76142
335604,نهبندان - زاهدان (نهبندان - سفيدآبه),76088
163206,بابلسر - زرگرشهر,75930
673107,زنجان - طارم (ذاکر),75759
673752,زرين رود - خدابنده,75507
673301,گيلوان - منجيل,75330
953302,دير(جاده ساحلي) - بردخون کهنه,75273
733757,پاوه - مريوان (پاوه - سه‌راهي پاوه),75159
453251,ديهوک - راور (راور),75067
574404,نقده - اشنويه,74836
574454,اشنويه - نقده,74611
853454,چيتاپ - ياسوج,74603
213953,هرند - شهرضا (نيک‌آباد - شهرضا),74537
913607,خلخال-کوثر,74508
733104,بيجار - ديواندره,74436
953202,اهرم - فراشبند,74398
333901,طبس - ديهوک,74377
873203,دامغان - معلمان,74373
453704,انار - شهربابک (انار),74349
183163,طالقان - کرج,74314
333903,طبس - خور (طبس),74270
773355,بلداجي - گندمان (بلداجي),74158
453302,ارزوئيه - وکيل‌آباد (ارزوئيه),73812
933954,طبس - يزد (چادرملو),73482
364702,اميديه - ديلم,73366
673702,خدابنده - زرين رود,73294
613202,سرباز - ايرانشهر (ايرانشهر),73214
573655,مرزکيله - سردشت,73211
364752,ديلم اميديه,72981
333112,ديهوک - فردوس (ديهوک),72918
643116,جاسک - ليردف,72607
574106,بازرگان - کمربندي ماکو,72536
333216,بشرويه - ده محمد,72465
673351,منجيل - گيلوان,72442
613414,خاش - کارواندر,72360
214401.0,گلپايگان - خمين,72329
414162,بندر شيرينو - چاه کبکان (مرز استان),72170
414112,چاه کبکان - بندر شيرينو (مرز استان),72042
333458,حاجي آباد - قاين,72011
163156.0,کياسر - سمنان,71734
313702,تربت‌جام - باخرز (تربت‌جام),71626
213903,شهرضا - هرند (شهرضا - نيک‌آباد),71544
913657,کوثر-خلخال,71498
933157,فولادآلياژي - يزد,71379
613505,سه راهي دشتک - زابل (شهر سوخته),71261
873253,معلمان - دامغان,71172
453518,ريگان - ايرانشهر,71043
143262,کوه سفيد - قم رود,71007
333158,عرب آباد - ديهوک,70948
215153,آزادراه نجف‌آباد - مورچه‌خورت,70936
313752,باخرز - تربت‌جام (تربت‌جام),70882
333218,فردوس - سرايان,70838
183113,کرج - طالقان,70786
613516,دوست محمد - زابل,70728
613852,راسك - جكيگور,70677
513266,راهجرد - آشتيان,70566
313249,آزادراه کنارگذر باغچه - چناران (عوارضي امرغان),70557
333268,سرايان - فردوس,70521
574158,پلدشت - يولاگلدي,70340
453754,شهربابک - انار (انار),70295
333953,خور - طبس (طبس),70271
813128,دوره چگني - کوهدشت,70265
813352,پل سيمره - سه راهي زانوگه,70095
573251,راژان - اروميه,69921
873278,کياسر - سه راهي فولادمحله,69913
773301,بروجن - شهرضا (بروجن),69867
573603,سه راهي ايواغلي - مرز جلفا,69837
673104.0,زنجان - دندي,69623
833352,پلدختر - دره شهر (پل گاوميشان - دره شهر),69589
143212,قم رود - کوه سفيد,69572
753604,کبودرآهنگ - شيرين سو,69454
613802,جكيگور - راسك,69435
323253,ميامي - گرمه (گرمه),69248
453353,بافت - رابر (رابر),69213
453352,وکيل‌آباد - ارزوئيه (ارزوئيه),69074
215251,طالخونچه - شهرضا,69015
833702,مهران - دهلران,68932
364202,الوان - بستان,68809
414309.0,سه راهي ميمند - جهرم,68748
643166,ليردف - جاسک,68637
573304,پيرانشهر - سردشت,68504
414202,ارسنجان - سعادتشهر,68497
333162,فردوس - ديهوک (ديهوک),68237
414359.0,جهرم - سه راهي ميمند,68179
573567.0,چالدران - قره ضياالدين,68012
573354,سردشت - پيرانشهر,67949
613552,نهبندان - زابل (زابل),67714
453303,رابر - بافت (رابر),67656
833608,سرابله - سه راهي چهارمله,67504
613410,خاش-ميرجاوه(سنگان),67408
573653,مرز جلفا - سه راهي ايواغلي,67407
613502,زابل - نهبندان (زابل),67352
753654,شيرين سو - کبودرآهنگ,67109
213452,گلپايگان - خوانسار(وانشان),67020
574156,کمربندي ماکو - بازرگان,66893
643278,کهورستان - ايسين,66779
333951,ديهوک - طبس,66657
315554,بجستان - گناباد (گناباد),66565
873103,سمنان - فيروزکوه (افتر),66528
833752,دهلران - مهران,66437
414652,جهرم - لار,66399
833302,دره شهر - پلدختر (دره شهر - پل گاوميشان),66294
973551,شاهرود - آزادشهر (خوش ييلاق - آزادشهر),66244
453568,ايرانشهر - ريگان,66179
613702,ايرانشهر - نيک شهر,66091
833754,ملکشاهي - مهران,66053
363301,جاده قديم انديمشک - پل زال,65966
643161,پارسيان - بندر لنگه,65892
333215,طبس - ده محمد,65695
733606,قروه - سنقر,65539
833704,مهران - ملکشاهي,65320
643353,بندرچارک - سه راهي چارک,65312
543502,جاده قديم لوشان - قزوين,65223
933754,کنجکوه - مهريز,65113
673154,دندي - زنجان,65085
733353,بيجار - همدان (بيجار),65078
214642,نائين - سجزي (متناظر توزين),64899
333101,سرايان - بيرجند (سرايان),64820
323203,گرمه - ميامي (گرمه),64770
933107,يزد - فولادآلياژي,64736
333266,ده محمد - بشرويه,64632
315504,گناباد - بجستان (گناباد),64626
333271,شهداد - نهبندان,64487
363351,جاده قديم پل زال - انديمشک,64485
333273,سه راهي شهيد زارع - بشرويه,64323
264351,سه راهي هريس - هريس,64273
933260,عسکريه - خويدک,64220
853108,ياسوج - اقليد (ياسوج),64208
414252,سعادتشهر - ارسنجان,64170
264301,هريس - سه راهي هريس,64166
913603,سه راهي سرچم - خلخال,64094
333265,ده محمد - طبس,64051
263856,سه راهي ايواغلي - جلفا,63977
833610,سه راهي عالي آباد - لومار,63835
613460,ميرجاوه-خاش(سنگان),63535
263806,جلفا - سه راهي ايواغلي,63469
364252,بستان - الوان,63359
143169,پل جاده کاشان - جمکران,63260
333312,شوسف - سربيشه,62994
613701,نيکشهر - چابهار,62887
453244.0,کمربندي باغين - جوپار,62848
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),62810
573352,پيرانشهر - مهاباد (پسوه),62785
163106,سمنان - کياسر,62683
733656,سنقر- قروه,62587
753607,کبوتر آهنگ - گل تپه,62420
933210,خويدک - عسکريه,62246
573302,مهاباد - پيرانشهر (پسوه),62231
833305,دره شهر - آبدانان,62201
643228,ايسين - کهورستان,62092
733111,سه راهي موچش - موچش,62084
264701,کليبر - جانانلو,62024
313960,درگز - قوچان (امام قلي - قوچان),62004
314251,قوچان - درگز (امام قلي - درگز),61961
333108,ديهوک - عرب آباد,61860
513216,آشتيان - راهجرد,61668
733161,موچش - سه راهي موچش,61647
153101,جاده قديم قزوين - رشت (کوهين - لوشان),61541
453301,بافت - ارزوئيه (ارزوئيه),61511
613654,سرباز - مهرستان,61309
574108,يولاگلدي - پلدشت,61072
214351,جاده قديم قم - کاشان (سن سن - کاشان),60858
613256,محمدآباد ريگان - بزمان (بزمان),60785
853111,ياسوج - سپيدار,60669
573402,تکاب - دندي,60535
833616,ايلام - پل سيمره,60430
574107,پلدشت - جلفا (پلدشت),60301
733654,بيجار - قروه,60084
313910,قوچان - درگز (قوچان - امام قلي),59947
314252,لطف آباد-درگز,59857
314201,درگز - قوچان (درگز - امام قلي),59754
933704,مهريز - کنجکوه,59705
263404,اهر - هوراند,59616
113805,تهران - لواسانات (تلو),59552
573605,سردشت - مرزکيله,59476
613604,مهرستان - سرباز,59446
673157.0,طارم - زنجان (ذاکر),59344
773207,شلمزار - ناغان,59317
263903,جاده قديم ميانه - زنجان (ميانه - سرچم),59283
713707,ابتداي کمربندي قصر شيرين (رفت),59280
733352,تکاب - بيجار,59250
414357.0,فراشبند - فيروزآباد,59211
573452,دندي - تکاب,59156
713757,ابتداي کمربندي قصر شيرين (برگشت),59134
613457.0,خاش - اسکل آباد,59107
454104,شهربابک - هرات (شهربابک),59053
833666,پل سيمره - ايلام,58836
214301,جاده قديم کاشان - قم (کاشان - سن سن),58720
733302,بيجار - تکاب,58611
574157,جلفا - پلدشت (پلدشت),58587
414311.0,فراشبند - بوشکان,58565
263454,هوراند - اهر,58528
414307.0,فيروزآباد - فراشبند,58513
314202,درگز-لطف آباد,58500
613356,نگور - سه راهي نگور,58426
753606,گل تپه - عليصدر,58414
933108,يزد - خويدک,58373
513217,کميجان - قهاوند,58241
773257,ناغان - شلمزار,57984
513267,قهاوند - کميجان,57983
613306,سه راهي نگور - نگور,57599
333110,ديهوک - راور (زنوغان),57565
973903.0,آزادشهر - شاهرود (خوش ييلاق),57472
753353,قهاوند - کوريجان (حدفاصل تقاطع آزادراه - قهاوند),57365
913653,خلخال - سه راهي سرچم,57324
453256,کمربندي کرمان - باغين (سرآسياب),57100
643306,بندرمقام - سه راهي چهوو,56915
933955,طبس - يزد (ساغند),56744
413355.0,خوانسار - قادرآباد,56684
643653.0,فارياب - زيارتعلي,56482
753303,کوريجان - قهاوند (حدفاصل تقاطع آزادراه - قهاوند),56413
873328,شاهرود - گرگان,56032
333952,يزد - طبس (طبس),55886
573759,سرو - سلماس,55876
813162.0,کوهدشت - پل دختر (سه راهي زانوگه - سه راهي بابازيد),55540
454154.0,هرات - شهربابک (شهربابک),55350
143122,فوجرد - تفرش (مرز استان),55280
643356,سه راهي چهوو - بندرمقام,55098
933115,يزد - خرانق,55059
613206,بزمان - محمدآباد ريگان (بزمان),55007
573709,سلماس - سرو,54960
263852,نوردوز - جلفا,54899
573106,سرو - مرز سرو,54681
833660,لومار - سه راهي عالي آباد,54340
643605,رهدار - زيارت پيرچوگان,54175
933804,ميبد - ندوشن,54075
934152,مروست - هرات,54016
413270,خاوران-سروستان,53925
973505,اينچه برون - مرز پل,53882
333223,بشرويه - سه راهي شهيد زارع,53666
933202,يزد - خضرآباد,53635
333404,قائن - خواف (فرخي),53506
613270,اسپکه - بمپور,53451
933905,يزد - طبس (ساغند),52913
973555,مرزپل - اينچه برون,52804
853157,سي سخت - ياسوج,52619
673410,مانشان - نيک پي,52248
713756,خسروي - قصرشيرين,52247
453854,بافق - زرند (زرند،محور سي ريز),51958
673460,نيک پي - ماهنشان,51781
323258,چمن بيد - گرمه,51466
713706,قصرشيرين - خسروي,51358
215351,داران - چادگان,51281
333160,راور - ديهوک (زنوغان),51268
153306,جاده قديم تاکستان - ابهر (تاکستان - ضياآباد),51186
215301,چادگان - داران,51085
143172,تفرش - فوجرد (مرز استان),50941
153403,آبيک - طالقان,50881
673160,ماهنشان - سه‌راهي نيک‌پي (بعد از سه‌راهي),50740
673110,سه‌راهي نيک‌پي - ماهنشان (بعد از سه‌راهي),50720
973953.0,شاهرود - آزادشهر (خوش ييلاق),50709
873378,گرگان - شاهرود,50512
733412,مريوان - سقز (مريوان),50442
913601,خلخال - اسالم (راهدارخانه الماس),50363
643355,سه راهي چهوو - لامرد,50184
643305,لامرد - سه راهي چهوو,49996
363113,اهواز - خرمشهر,49949
933158,خويدک - يزد,49829
414657.0,لامرد - لار,49798
333554,اسديه - بيرجند,49664
613152,مير جاوه - زاهدان,49452
673152,ميانه - زنجان (سرچم - نيک‌پي),49408
